millis,stamp,datetime,temp
10263999,1497835488,42905.05833,15.2
10264998,1497835489,42905.05833,15.2
10265999,1497835490,42905.05833,15.2
10266999,1497835491,42905.05833,15.2
10267999,1497835492,42905.05833,15.2
10268998,1497835493,42905.05833,15.2
10269999,1497835494,42905.05833,15.2
10270999,1497835495,42905.05833,15.2
10271998,1497835496,42905.05833,15.2
10273000,1497835497,42905.05833,15.2
10274000,1497835498,42905.05833,15.2
10275000,1497835499,42905.05833,15.2
10275999,1497835500,42905.05903,15.2
10277000,1497835501,42905.05903,15.2
10277998,1497835502,42905.05903,15.2
10278999,1497835503,42905.05903,15.2
10280000,1497835504,42905.05903,15.2
10280998,1497835505,42905.05903,15.2
10282000,1497835506,42905.05903,15.2
10282998,1497835507,42905.05903,15.2
10283999,1497835508,42905.05903,15.2
10284999,1497835509,42905.05903,15.2
10285999,1497835510,42905.05903,15.2
10287000,1497835511,42905.05903,15.2
10288000,1497835512,42905.05903,15.2
10288999,1497835513,42905.05903,15.2
10289999,1497835514,42905.05903,15.2
10290999,1497835515,42905.05903,15.2
10291999,1497835516,42905.05903,15.2
10293000,1497835517,42905.05903,15.2
10293999,1497835518,42905.05903,15.2
10294999,1497835519,42905.05903,15.2
10295999,1497835520,42905.05903,15.2
10296998,1497835521,42905.05903,15.2
10297999,1497835522,42905.05903,15.2
10298999,1497835523,42905.05903,15.2
10299999,1497835524,42905.05903,15.2
10300999,1497835525,42905.05903,15.2
10301999,1497835526,42905.05903,15.2
10303000,1497835527,42905.05903,15.2
10304000,1497835528,42905.05903,15.2
10305000,1497835529,42905.05903,15.2
10305999,1497835530,42905.05903,15.2
10306999,1497835531,42905.05903,15.2
10307999,1497835532,42905.05903,15.2
10309000,1497835533,42905.05903,15.2
10309998,1497835534,42905.05903,15.2
10310999,1497835535,42905.05903,15.2
10311999,1497835536,42905.05903,15.2
10312998,1497835537,42905.05903,15.2
10313999,1497835538,42905.05903,15.2
10314999,1497835539,42905.05903,15.2
10315999,1497835540,42905.05903,15.2
10316999,1497835541,42905.05903,15.2
10317999,1497835542,42905.05903,15.2
10319000,1497835543,42905.05903,15.2
10319998,1497835544,42905.05903,15.2
10321000,1497835545,42905.05903,15.2
10321998,1497835546,42905.05903,15.2
10322999,1497835547,42905.05903,15.2
10323998,1497835548,42905.05903,15.2
10324999,1497835549,42905.05903,15.2
10325998,1497835550,42905.05903,15.2
10326999,1497835551,42905.05903,15.2
10327999,1497835552,42905.05903,15.2
10328998,1497835553,42905.05903,15.2
10330000,1497835554,42905.05903,15.2
10330999,1497835555,42905.05903,15.2
10332000,1497835556,42905.05903,15.2
10332998,1497835557,42905.05903,15.2
10333999,1497835558,42905.05903,15.2
10334999,1497835559,42905.05903,15.2
10335998,1497835560,42905.05972,15.2
10336999,1497835561,42905.05972,15.2
10337999,1497835562,42905.05972,15.2
10338999,1497835563,42905.05972,15.2
10339999,1497835564,42905.05972,15.2
10340999,1497835565,42905.05972,15.2
10342000,1497835566,42905.05972,15.2
10342999,1497835567,42905.05972,15.2
10344000,1497835568,42905.05972,15.2
10344998,1497835569,42905.05972,15.2
10345999,1497835570,42905.05972,15.2
10346999,1497835571,42905.05972,15.2
10347999,1497835572,42905.05972,15.2
10348998,1497835573,42905.05972,15.2
10349999,1497835574,42905.05972,15.2
10351000,1497835575,42905.05972,15.2
10351998,1497835576,42905.05972,15.2
10353000,1497835577,42905.05972,15.2
10353998,1497835578,42905.05972,15.2
10354999,1497835579,42905.05972,15.2
10355998,1497835580,42905.05972,15.2
10356999,1497835581,42905.05972,15.2
10357998,1497835582,42905.05972,15.2
10358999,1497835583,42905.05972,15.2
10359999,1497835584,42905.05972,15.2
10360999,1497835585,42905.05972,15.2
10361999,1497835586,42905.05972,15.2
10362998,1497835587,42905.05972,15.2
10363999,1497835588,42905.05972,15.2
10364999,1497835589,42905.05972,15.2
10365999,1497835590,42905.05972,15.2
10367000,1497835591,42905.05972,15.2
10367998,1497835592,42905.05972,15.2
10368999,1497835593,42905.05972,15.2
10369999,1497835594,42905.05972,15.2
10370999,1497835595,42905.05972,15.2
10371999,1497835596,42905.05972,15.2
10372999,1497835597,42905.05972,15.2
10373998,1497835598,42905.05972,15.2
10374999,1497835599,42905.05972,15.2
10376000,1497835600,42905.05972,15.2
10376998,1497835601,42905.05972,15.2
10378000,1497835602,42905.05972,15.2
10378999,1497835603,42905.05972,15.2
10379999,1497835604,42905.05972,15.2
10380998,1497835605,42905.05972,15.2
10382000,1497835606,42905.05972,15.2
10382999,1497835607,42905.05972,15.2
10384000,1497835608,42905.05972,15.2
10385000,1497835609,42905.05972,15.2
10385999,1497835610,42905.05972,15.2
10386999,1497835611,42905.05972,15.2
10387998,1497835612,42905.05972,15.2
10388999,1497835613,42905.05972,15.2
10389998,1497835614,42905.05972,15.2
10390999,1497835615,42905.05972,15.2
10392000,1497835616,42905.05972,15.2
10392999,1497835617,42905.05972,15.2
10394000,1497835618,42905.05972,15.2
10394998,1497835619,42905.05972,15.2
10396000,1497835620,42905.06042,15.2
10396999,1497835621,42905.06042,15.2
10397999,1497835622,42905.06042,15.2
10399000,1497835623,42905.06042,15.2
10400000,1497835624,42905.06042,15.2
10401000,1497835625,42905.06042,15.2
10402000,1497835626,42905.06042,15.2
10403000,1497835627,42905.06042,15.2
10403998,1497835628,42905.06042,15.2
10404999,1497835629,42905.06042,15.2
10405998,1497835630,42905.06042,15.2
10406999,1497835631,42905.06042,15.2
10407999,1497835632,42905.06042,15.2
10408998,1497835633,42905.06042,15.2
10410000,1497835634,42905.06042,15.2
10410998,1497835635,42905.06042,15.2
10412000,1497835636,42905.06042,15.2
10412999,1497835637,42905.06042,15.2
10413999,1497835638,42905.06042,15.2
10414999,1497835639,42905.06042,15.2
10416000,1497835640,42905.06042,15.2
10417000,1497835641,42905.06042,15.1
10417999,1497835642,42905.06042,15.1
10418999,1497835643,42905.06042,15.1
10419999,1497835644,42905.06042,15.2
10420999,1497835645,42905.06042,15.2
10421998,1497835646,42905.06042,15.2
10422999,1497835647,42905.06042,15.2
10424000,1497835648,42905.06042,15.2
10424998,1497835649,42905.06042,15.2
10426000,1497835650,42905.06042,15.1
10426998,1497835651,42905.06042,15.1
10428000,1497835652,42905.06042,15.1
10428999,1497835653,42905.06042,15.1
10429999,1497835654,42905.06042,15.1
10430999,1497835655,42905.06042,15.2
10431998,1497835656,42905.06042,15.2
10433000,1497835657,42905.06042,15.2
10433999,1497835658,42905.06042,15.2
10435000,1497835659,42905.06042,15.2
10435999,1497835660,42905.06042,15.2
10436999,1497835661,42905.06042,15.2
10437999,1497835662,42905.06042,15.2
10438999,1497835663,42905.06042,15.2
10439999,1497835664,42905.06042,15.1
10440999,1497835665,42905.06042,15.1
10442000,1497835666,42905.06042,15.1
10442999,1497835667,42905.06042,15.1
10443999,1497835668,42905.06042,15.1
10444999,1497835669,42905.06042,15.1
10445999,1497835670,42905.06042,15.1
10446999,1497835671,42905.06042,15.1
10447998,1497835672,42905.06042,15.1
10448999,1497835673,42905.06042,15.1
10449999,1497835674,42905.06042,15.1
10451000,1497835675,42905.06042,15.1
10451999,1497835676,42905.06042,15.1
10452999,1497835677,42905.06042,15.1
10453998,1497835678,42905.06042,15.1
10455000,1497835679,42905.06042,15.1
10455999,1497835680,42905.06111,15.1
10456999,1497835681,42905.06111,15.1
10458000,1497835682,42905.06111,15.1
10458998,1497835683,42905.06111,15.1
10459999,1497835684,42905.06111,15.1
10460998,1497835685,42905.06111,15.1
10461999,1497835686,42905.06111,15.1
10463000,1497835687,42905.06111,15.1
10463998,1497835688,42905.06111,15.1
10465000,1497835689,42905.06111,15.1
10465999,1497835690,42905.06111,15.1
10467000,1497835691,42905.06111,15.1
10467999,1497835692,42905.06111,15.1
10468999,1497835693,42905.06111,15.1
10469999,1497835694,42905.06111,15.1
10470999,1497835695,42905.06111,15.1
10471999,1497835696,42905.06111,15.1
10472998,1497835697,42905.06111,15.1
10473999,1497835698,42905.06111,15.1
10474999,1497835699,42905.06111,15.1
10476000,1497835700,42905.06111,15.1
10476998,1497835701,42905.06111,15.2
10477999,1497835702,42905.06111,15.2
10478999,1497835703,42905.06111,15.1
10479998,1497835704,42905.06111,15.1
10480999,1497835705,42905.06111,15.1
10481999,1497835706,42905.06111,15.1
10482999,1497835707,42905.06111,15.1
10483998,1497835708,42905.06111,15.1
10485000,1497835709,42905.06111,15.1
10485999,1497835710,42905.06111,15.1
10486999,1497835711,42905.06111,15.1
10487999,1497835712,42905.06111,15.2
10488998,1497835713,42905.06111,15.2
10489999,1497835714,42905.06111,15.2
10490999,1497835715,42905.06111,15.2
10491999,1497835716,42905.06111,15.2
10492998,1497835717,42905.06111,15.1
10493999,1497835718,42905.06111,15.1
10495000,1497835719,42905.06111,15.2
10496000,1497835720,42905.06111,15.2
10497000,1497835721,42905.06111,15.1
10497999,1497835722,42905.06111,15.1
10498999,1497835723,42905.06111,15.1
10499998,1497835724,42905.06111,15.1
10500999,1497835725,42905.06111,15.1
10501999,1497835726,42905.06111,15.1
10502999,1497835727,42905.06111,15.1
10503999,1497835728,42905.06111,15.1
10504998,1497835729,42905.06111,15.1
10506000,1497835730,42905.06111,15.1
10506999,1497835731,42905.06111,15.1
10507999,1497835732,42905.06111,15.1
10508998,1497835733,42905.06111,15.1
10509999,1497835734,42905.06111,15.1
10510999,1497835735,42905.06111,15.1
10511998,1497835736,42905.06111,15.1
10512999,1497835737,42905.06111,15.1
10513999,1497835738,42905.06111,15.1
10515000,1497835739,42905.06111,15.1
10515998,1497835740,42905.06181,15.1
10516999,1497835741,42905.06181,15.1
10517999,1497835742,42905.06181,15.1
10519000,1497835743,42905.06181,15.1
10520000,1497835744,42905.06181,15.1
10520999,1497835745,42905.06181,15.1
10522000,1497835746,42905.06181,15.1
10522999,1497835747,42905.06181,15.1
10523999,1497835748,42905.06181,15.1
10524999,1497835749,42905.06181,15.1
10526000,1497835750,42905.06181,15.1
10527000,1497835751,42905.06181,15.1
10527998,1497835752,42905.06181,15.1
10528999,1497835753,42905.06181,15.1
10529999,1497835754,42905.06181,15.1
10530999,1497835755,42905.06181,15.1
10531999,1497835756,42905.06181,15.1
10532999,1497835757,42905.06181,15.1
10533998,1497835758,42905.06181,15.1
10534999,1497835759,42905.06181,15.1
10536000,1497835760,42905.06181,15.1
10536998,1497835761,42905.06181,15.1
10537999,1497835762,42905.06181,15.1
10538999,1497835763,42905.06181,15.1
10539999,1497835764,42905.06181,15.1
10540998,1497835765,42905.06181,15.2
10541999,1497835766,42905.06181,15.2
10543000,1497835767,42905.06181,15.1
10544000,1497835768,42905.06181,15.1
10545000,1497835769,42905.06181,15.1
10545998,1497835770,42905.06181,15.1
10547000,1497835771,42905.06181,15.1
10547999,1497835772,42905.06181,15.1
10548999,1497835773,42905.06181,15.1
10549998,1497835774,42905.06181,15.1
10550999,1497835775,42905.06181,15.1
10551999,1497835776,42905.06181,15.1
10552998,1497835777,42905.06181,15.1
10554000,1497835779,42905.06181,15.1
10554998,1497835780,42905.06181,15.1
10555999,1497835781,42905.06181,15.1
10556999,1497835782,42905.06181,15.1
10557999,1497835783,42905.06181,15.1
10558999,1497835784,42905.06181,15.1
10559998,1497835785,42905.06181,15.1
10560999,1497835786,42905.06181,15.1
10561998,1497835787,42905.06181,15.1
10562999,1497835788,42905.06181,15.1
10563999,1497835789,42905.06181,15.1
10565000,1497835790,42905.06181,15.1
10565998,1497835791,42905.06181,15.1
10566999,1497835792,42905.06181,15.1
10568000,1497835793,42905.06181,15.1
10568998,1497835794,42905.06181,15.1
10569999,1497835795,42905.06181,15.1
10570999,1497835796,42905.06181,15.1
10571999,1497835797,42905.06181,15.1
10572998,1497835798,42905.06181,15.1
10573999,1497835799,42905.06181,15.1
10575000,1497835800,42905.0625,15.1
10576000,1497835801,42905.0625,15.1
10576999,1497835802,42905.0625,15.1
10577999,1497835803,42905.0625,15.1
10578999,1497835804,42905.0625,15.1
10579999,1497835805,42905.0625,15.1
10580999,1497835806,42905.0625,15.1
10581999,1497835807,42905.0625,15.1
10582999,1497835808,42905.0625,15.1
10584000,1497835809,42905.0625,15.1
10584998,1497835810,42905.0625,15.1
10586000,1497835811,42905.0625,15.1
10586999,1497835812,42905.0625,15.1
10587999,1497835813,42905.0625,15.1
10588999,1497835814,42905.0625,15.1
10590000,1497835815,42905.0625,15.1
10590999,1497835816,42905.0625,15.1
10591998,1497835817,42905.0625,15.1
10593000,1497835818,42905.0625,15.1
10593998,1497835819,42905.0625,15.1
10594999,1497835820,42905.0625,15.1
10595998,1497835821,42905.0625,15.1
10596999,1497835822,42905.0625,15.1
10597999,1497835823,42905.0625,15.1
10598999,1497835824,42905.0625,15.1
10600000,1497835825,42905.0625,15.1
10600999,1497835826,42905.0625,15.1
10601999,1497835827,42905.0625,15.1
10602998,1497835828,42905.0625,15.1
10604000,1497835829,42905.0625,15.1
10604999,1497835830,42905.0625,15.1
10605999,1497835831,42905.0625,15.1
10606999,1497835832,42905.0625,15.1
10608000,1497835833,42905.0625,15.1
10609000,1497835834,42905.0625,15.1
10610000,1497835835,42905.0625,15.1
10611000,1497835836,42905.0625,15.1
10611999,1497835837,42905.0625,15.1
10612999,1497835838,42905.0625,15.1
10613999,1497835839,42905.0625,15.1
10614999,1497835840,42905.0625,15.1
10616000,1497835841,42905.0625,15.1
10616998,1497835842,42905.0625,15.1
10618000,1497835843,42905.0625,15.1
10618999,1497835844,42905.0625,15.1
10619999,1497835845,42905.0625,15.1
10620999,1497835846,42905.0625,15.1
10622000,1497835847,42905.0625,15.1
10622999,1497835848,42905.0625,15.1
10623998,1497835849,42905.0625,15.1
10624999,1497835850,42905.0625,15.1
10625999,1497835851,42905.0625,15.1
10627000,1497835852,42905.0625,15.1
10627998,1497835853,42905.0625,15.1
10628999,1497835854,42905.0625,15.1
10629999,1497835855,42905.0625,15.1
10630999,1497835856,42905.0625,15.1
10631999,1497835857,42905.0625,15.1
10632998,1497835858,42905.0625,15.1
10634000,1497835859,42905.0625,15.1
10634999,1497835860,42905.06319,15.1
10635999,1497835861,42905.06319,15.1
10636998,1497835862,42905.06319,15.1
10637999,1497835863,42905.06319,15.1
10638999,1497835864,42905.06319,15.1
10639998,1497835865,42905.06319,15.1
10640999,1497835866,42905.06319,15.1
10641999,1497835867,42905.06319,15.1
10642999,1497835868,42905.06319,15.1
10643999,1497835869,42905.06319,15.1
10644999,1497835870,42905.06319,15.1
10645999,1497835871,42905.06319,15.1
10646999,1497835872,42905.06319,15.1
10647999,1497835873,42905.06319,15.1
10648998,1497835874,42905.06319,15.1
10649999,1497835875,42905.06319,15.1
10650998,1497835876,42905.06319,15.1
10651999,1497835877,42905.06319,15.1
10652999,1497835878,42905.06319,15.1
10653999,1497835879,42905.06319,15.1
10654999,1497835880,42905.06319,15.1
10655998,1497835881,42905.06319,15.1
10656999,1497835882,42905.06319,15.1
10657998,1497835883,42905.06319,15.1
10658999,1497835884,42905.06319,15.1
10659999,1497835885,42905.06319,15.1
10660999,1497835886,42905.06319,15.1
10661998,1497835887,42905.06319,15.1
10662999,1497835888,42905.06319,15.1
10663999,1497835889,42905.06319,15.1
10664999,1497835890,42905.06319,15.1
10665999,1497835891,42905.06319,15.1
10666998,1497835892,42905.06319,15.1
10667999,1497835893,42905.06319,15.1
10668999,1497835894,42905.06319,15.1
10669999,1497835895,42905.06319,15.1
10670999,1497835896,42905.06319,15.1
10671998,1497835897,42905.06319,15.1
10672999,1497835898,42905.06319,15.1
10673999,1497835899,42905.06319,15.1
10675000,1497835900,42905.06319,15.1
10675998,1497835901,42905.06319,15.1
10676999,1497835902,42905.06319,15.1
10677998,1497835903,42905.06319,15.1
10678999,1497835904,42905.06319,15.1
10679999,1497835905,42905.06319,15.1
10680998,1497835906,42905.06319,15.1
10682000,1497835907,42905.06319,15.1
10682999,1497835908,42905.06319,15.1
10683999,1497835909,42905.06319,15.1
10684999,1497835910,42905.06319,15.1
10686000,1497835911,42905.06319,15.1
10687000,1497835912,42905.06319,15.1
10687998,1497835913,42905.06319,15.1
10688999,1497835914,42905.06319,15.1
10689998,1497835915,42905.06319,15.1
10690999,1497835916,42905.06319,15.1
10691999,1497835917,42905.06319,15.1
10693000,1497835918,42905.06319,15.1
10693998,1497835919,42905.06319,15.1
10695000,1497835920,42905.06389,15.1
10696000,1497835921,42905.06389,15.1
10696999,1497835922,42905.06389,15.1
10697999,1497835923,42905.06389,15.1
10698998,1497835924,42905.06389,15.1
10699999,1497835925,42905.06389,15.1
10700998,1497835926,42905.06389,15.1
10701999,1497835927,42905.06389,15.1
10702999,1497835928,42905.06389,15.1
10703998,1497835929,42905.06389,15.1
10704999,1497835930,42905.06389,15.1
10705999,1497835931,42905.06389,15.1
10706999,1497835932,42905.06389,15.1
10707999,1497835933,42905.06389,15.1
10708999,1497835934,42905.06389,15.1
10709999,1497835935,42905.06389,15.1
10710999,1497835936,42905.06389,15.1
10712000,1497835937,42905.06389,15.1
10712999,1497835938,42905.06389,15.1
10713999,1497835939,42905.06389,15.1
10714998,1497835940,42905.06389,15.1
10716000,1497835941,42905.06389,15.1
10716998,1497835942,42905.06389,15.1
10718000,1497835943,42905.06389,15.1
10718999,1497835944,42905.06389,15.1
10720000,1497835945,42905.06389,15.1
10721000,1497835946,42905.06389,15.1
10721998,1497835947,42905.06389,15.1
10722999,1497835948,42905.06389,15.1
10723998,1497835949,42905.06389,15.1
10724999,1497835950,42905.06389,15.1
10725999,1497835951,42905.06389,15.1
10726999,1497835952,42905.06389,15.1
10728000,1497835953,42905.06389,15.1
10728999,1497835954,42905.06389,15.1
10729999,1497835955,42905.06389,15.1
10730998,1497835956,42905.06389,15.1
10731999,1497835957,42905.06389,15.1
10732999,1497835958,42905.06389,15.1
10734000,1497835959,42905.06389,15.1
10735000,1497835960,42905.06389,15.1
10735998,1497835961,42905.06389,15.1
10736999,1497835962,42905.06389,15.1
10737999,1497835963,42905.06389,15.1
10738999,1497835964,42905.06389,15.1
10739999,1497835965,42905.06389,15.1
10740999,1497835966,42905.06389,15.1
10741999,1497835967,42905.06389,15.1
10742999,1497835968,42905.06389,15.1
10743999,1497835969,42905.06389,15.1
10744999,1497835970,42905.06389,15.1
10746000,1497835971,42905.06389,15.1
10746998,1497835972,42905.06389,15.1
10747999,1497835973,42905.06389,15.1
10748999,1497835974,42905.06389,15.1
10749999,1497835975,42905.06389,15.1
10750999,1497835976,42905.06389,15.1
10751998,1497835977,42905.06389,15.1
10752999,1497835978,42905.06389,15.1
10753999,1497835979,42905.06389,15.1
10754999,1497835980,42905.06458,15.1
10755999,1497835981,42905.06458,15.1
10756999,1497835982,42905.06458,15.1
10757999,1497835983,42905.06458,15.1
10758999,1497835984,42905.06458,15.1
10760000,1497835985,42905.06458,15.1
10760998,1497835986,42905.06458,15.1
10762000,1497835987,42905.06458,15.1
10762999,1497835988,42905.06458,15.1
10763999,1497835989,42905.06458,15.1
10764999,1497835990,42905.06458,15.1
10765999,1497835991,42905.06458,15.1
10766999,1497835992,42905.06458,15.1
10767998,1497835993,42905.06458,15.1
10769000,1497835994,42905.06458,15.1
10769998,1497835995,42905.06458,15.1
10771000,1497835996,42905.06458,15.1
10771999,1497835997,42905.06458,15
10772999,1497835998,42905.06458,15
10773998,1497835999,42905.06458,15.1
10775000,1497836000,42905.06458,15.1
10775999,1497836001,42905.06458,15.1
10776999,1497836002,42905.06458,15.1
10778000,1497836003,42905.06458,15.1
10778999,1497836004,42905.06458,15.1
10780000,1497836005,42905.06458,15.1
10780998,1497836006,42905.06458,15.1
10781999,1497836007,42905.06458,15.1
10782999,1497836008,42905.06458,15.1
10783998,1497836009,42905.06458,15.1
10784999,1497836010,42905.06458,15.1
10785999,1497836011,42905.06458,15.1
10787000,1497836012,42905.06458,15.1
10787998,1497836013,42905.06458,15.1
10788999,1497836014,42905.06458,15.1
10789998,1497836015,42905.06458,15.1
10790999,1497836016,42905.06458,15.1
10791999,1497836017,42905.06458,15.1
10792999,1497836018,42905.06458,15
10793999,1497836019,42905.06458,15
10794999,1497836020,42905.06458,15.1
10796000,1497836021,42905.06458,15.1
10796999,1497836022,42905.06458,15
10797999,1497836023,42905.06458,15
10798999,1497836024,42905.06458,15
10799998,1497836025,42905.06458,15
10800999,1497836026,42905.06458,15
10801999,1497836027,42905.06458,15
10802999,1497836028,42905.06458,15
10803999,1497836029,42905.06458,15.1
10804999,1497836030,42905.06458,15.1
10805998,1497836031,42905.06458,15.1
10807000,1497836032,42905.06458,15
10807999,1497836033,42905.06458,15
10808999,1497836034,42905.06458,15.1
10809999,1497836035,42905.06458,15.1
10810998,1497836036,42905.06458,15
10811999,1497836037,42905.06458,15
10812998,1497836038,42905.06458,15
10813999,1497836039,42905.06458,15
10814999,1497836040,42905.06528,15
10815998,1497836041,42905.06528,15
10817000,1497836042,42905.06528,15
10817999,1497836043,42905.06528,15
10819000,1497836044,42905.06528,15
10819998,1497836045,42905.06528,15
10820999,1497836046,42905.06528,15
10821999,1497836047,42905.06528,15
10822999,1497836048,42905.06528,15
10823999,1497836049,42905.06528,15
10824999,1497836050,42905.06528,15
10825999,1497836051,42905.06528,15
10826999,1497836052,42905.06528,15
10828000,1497836053,42905.06528,15
10828998,1497836054,42905.06528,15.1
10829999,1497836055,42905.06528,15.1
10830999,1497836056,42905.06528,15
10831998,1497836057,42905.06528,15
10833000,1497836058,42905.06528,15
10833998,1497836059,42905.06528,15
10835000,1497836060,42905.06528,15
10835998,1497836061,42905.06528,15
10836999,1497836062,42905.06528,15
10837998,1497836063,42905.06528,15
10838999,1497836064,42905.06528,15
10839999,1497836065,42905.06528,15
10840998,1497836066,42905.06528,15
10842000,1497836067,42905.06528,15
10842999,1497836068,42905.06528,15
10843999,1497836069,42905.06528,15
10844999,1497836070,42905.06528,15
10845999,1497836071,42905.06528,15
10846999,1497836072,42905.06528,15
10847998,1497836073,42905.06528,15
10848999,1497836074,42905.06528,15
10849999,1497836075,42905.06528,15
10851000,1497836076,42905.06528,15
10851999,1497836077,42905.06528,15
10853000,1497836078,42905.06528,15
10853999,1497836079,42905.06528,15
10854999,1497836080,42905.06528,15
10856000,1497836081,42905.06528,15
10856999,1497836082,42905.06528,15
10857999,1497836083,42905.06528,15
10858998,1497836084,42905.06528,15
10859999,1497836085,42905.06528,15
10860999,1497836086,42905.06528,15
10862000,1497836087,42905.06528,15
10863000,1497836088,42905.06528,15
10863998,1497836089,42905.06528,15
10864999,1497836090,42905.06528,15
10865998,1497836091,42905.06528,15
10866999,1497836092,42905.06528,15
10867999,1497836093,42905.06528,15
10868999,1497836094,42905.06528,15
10869999,1497836095,42905.06528,15
10870999,1497836096,42905.06528,15
10871999,1497836097,42905.06528,15
10872998,1497836098,42905.06528,15
10874000,1497836099,42905.06528,15
10874999,1497836100,42905.06597,15
10875999,1497836101,42905.06597,15
10876998,1497836102,42905.06597,15
10877999,1497836103,42905.06597,15
10878999,1497836104,42905.06597,15
10879998,1497836105,42905.06597,15
10880999,1497836106,42905.06597,15
10881999,1497836107,42905.06597,15
10882999,1497836108,42905.06597,15
10883999,1497836109,42905.06597,15
10884999,1497836110,42905.06597,15
10885999,1497836111,42905.06597,15
10886999,1497836112,42905.06597,15
10888000,1497836113,42905.06597,15
10888999,1497836114,42905.06597,15
10890000,1497836115,42905.06597,15
10890999,1497836116,42905.06597,15
10891999,1497836117,42905.06597,15
10892999,1497836118,42905.06597,15
10893999,1497836119,42905.06597,15
10895000,1497836120,42905.06597,15
10896000,1497836121,42905.06597,15
10897000,1497836122,42905.06597,15
10897998,1497836123,42905.06597,15
10899000,1497836124,42905.06597,15
10899999,1497836125,42905.06597,15
10900999,1497836126,42905.06597,15
10901998,1497836127,42905.06597,15
10902999,1497836128,42905.06597,15
10903999,1497836129,42905.06597,15
10904998,1497836130,42905.06597,15
10906000,1497836131,42905.06597,15
10906999,1497836132,42905.06597,15
10907999,1497836133,42905.06597,15
10908999,1497836134,42905.06597,15
10909999,1497836135,42905.06597,15
10910999,1497836136,42905.06597,15
10911998,1497836137,42905.06597,15
10912999,1497836138,42905.06597,15
10913999,1497836139,42905.06597,15
10915000,1497836140,42905.06597,15
10915998,1497836141,42905.06597,15.1
10916999,1497836142,42905.06597,15.1
10917998,1497836143,42905.06597,15
10919000,1497836144,42905.06597,15
10919999,1497836145,42905.06597,15
10920998,1497836146,42905.06597,15
10921999,1497836147,42905.06597,15
10922999,1497836148,42905.06597,15
10923999,1497836149,42905.06597,15
10924999,1497836150,42905.06597,15
10926000,1497836151,42905.06597,15
10927000,1497836152,42905.06597,15
10927998,1497836153,42905.06597,15
10928999,1497836154,42905.06597,15
10929998,1497836155,42905.06597,15
10930999,1497836156,42905.06597,15
10931999,1497836157,42905.06597,15
10932999,1497836158,42905.06597,15
10933999,1497836159,42905.06597,15
10934999,1497836160,42905.06667,15
10936000,1497836161,42905.06667,15
10936998,1497836162,42905.06667,15
10937999,1497836163,42905.06667,15
10938999,1497836164,42905.06667,15
10939999,1497836165,42905.06667,15
10940998,1497836166,42905.06667,15
10941999,1497836167,42905.06667,15
10943000,1497836168,42905.06667,15.1
10943998,1497836169,42905.06667,15.1
10944999,1497836170,42905.06667,15.1
10945998,1497836171,42905.06667,15.1
10947000,1497836172,42905.06667,15.1
10947999,1497836173,42905.06667,15.1
10948999,1497836174,42905.06667,15.1
10949999,1497836175,42905.06667,15.1
10950999,1497836176,42905.06667,15.1
10951999,1497836177,42905.06667,15.1
10952998,1497836178,42905.06667,15.1
10953999,1497836179,42905.06667,15
10954999,1497836180,42905.06667,15
10955999,1497836181,42905.06667,15
10956999,1497836182,42905.06667,15
10958000,1497836183,42905.06667,15
10959000,1497836184,42905.06667,15
10960000,1497836185,42905.06667,15
10960999,1497836186,42905.06667,15
10961999,1497836187,42905.06667,15
10962999,1497836188,42905.06667,15
10963998,1497836189,42905.06667,15
10965000,1497836190,42905.06667,15
10965999,1497836191,42905.06667,15
10966999,1497836192,42905.06667,15
10967999,1497836193,42905.06667,15
10968998,1497836194,42905.06667,15
10969999,1497836195,42905.06667,15
10970999,1497836196,42905.06667,15
10971999,1497836197,42905.06667,15
10972999,1497836198,42905.06667,15
10973999,1497836199,42905.06667,15
10974999,1497836200,42905.06667,15
10975998,1497836201,42905.06667,15
10976999,1497836202,42905.06667,15
10977999,1497836203,42905.06667,15
10979000,1497836204,42905.06667,15
10979998,1497836205,42905.06667,15
10980999,1497836206,42905.06667,15
10981998,1497836207,42905.06667,15
10982999,1497836208,42905.06667,15
10983998,1497836209,42905.06667,15
10984999,1497836210,42905.06667,15
10985999,1497836211,42905.06667,15
10986999,1497836212,42905.06667,15
10988000,1497836213,42905.06667,15
10988999,1497836214,42905.06667,15
10989999,1497836215,42905.06667,15
10990999,1497836216,42905.06667,15
10991998,1497836218,42905.06667,15
10993000,1497836219,42905.06667,15
10993999,1497836220,42905.06736,15
10994999,1497836221,42905.06736,15
10995999,1497836222,42905.06736,15
10997000,1497836223,42905.06736,15.1
10997999,1497836224,42905.06736,15.1
10998999,1497836225,42905.06736,15
10999999,1497836226,42905.06736,15
11000998,1497836227,42905.06736,15
11001999,1497836228,42905.06736,15
11002998,1497836229,42905.06736,15.1
11003999,1497836230,42905.06736,15.1
11004998,1497836231,42905.06736,15
11005999,1497836232,42905.06736,15
11006999,1497836233,42905.06736,15
11007998,1497836234,42905.06736,15
11009000,1497836235,42905.06736,15
11009999,1497836236,42905.06736,15
11010999,1497836237,42905.06736,15
11011999,1497836238,42905.06736,15
11012999,1497836239,42905.06736,15
11013999,1497836240,42905.06736,15
11015000,1497836241,42905.06736,15
11015999,1497836242,42905.06736,15
11016998,1497836243,42905.06736,15
11017999,1497836244,42905.06736,15.1
11018999,1497836245,42905.06736,15.1
11019999,1497836246,42905.06736,15.1
