stamp,datetime,humidity,temperature
"1497839894","42905.10988","69.4","14.7"
"1497839895","42905.1099","69.4","14.7"
"1497839896","42905.10991","69.4","14.7"
"1497839897","42905.10992","69.4","14.7"
"1497839898","42905.10993","69.4","14.7"
"1497839899","42905.10994","69.4","14.7"
"1497839900","42905.10995","69.4","14.7"
"1497839901","42905.10997","69.5","14.7"
"1497839902","42905.10998","69.5","14.7"
"1497839903","42905.10999","69.4","14.7"
"1497839904","42905.11","69.4","14.7"
"1497839905","42905.11001","69.5","14.7"
"1497839906","42905.11002","69.5","14.7"
"1497839907","42905.11003","69.5","14.7"
"1497839908","42905.11005","69.5","14.7"
"1497839909","42905.11006","69.5","14.7"
"1497839910","42905.11007","69.5","14.7"
"1497839911","42905.11008","69.5","14.7"
"1497839912","42905.11009","69.4","14.7"
"1497839913","42905.1101","69.4","14.7"
"1497839914","42905.11012","69.5","14.7"
"1497839915","42905.11013","69.5","14.7"
"1497839916","42905.11014","69.5","14.7"
"1497839917","42905.11015","69.5","14.7"
"1497839918","42905.11016","69.5","14.7"
"1497839919","42905.11017","69.4","14.7"
"1497839920","42905.11019","69.4","14.7"
"1497839921","42905.1102","69.5","14.7"
"1497839922","42905.11021","69.5","14.7"
"1497839923","42905.11022","69.4","14.7"
"1497839924","42905.11023","69.4","14.7"
"1497839925","42905.11024","69.4","14.7"
"1497839926","42905.11025","69.4","14.7"
"1497839927","42905.11027","69.4","14.7"
"1497839928","42905.11028","69.4","14.7"
"1497839929","42905.11029","69.4","14.7"
"1497839930","42905.1103","69.4","14.7"
"1497839931","42905.11031","69.4","14.7"
"1497839932","42905.11032","69.4","14.7"
"1497839933","42905.11034","69.3","14.7"
"1497839934","42905.11035","69.3","14.7"
"1497839935","42905.11036","69.4","14.7"
"1497839936","42905.11037","69.4","14.7"
"1497839937","42905.11038","69.4","14.7"
"1497839938","42905.11039","69.4","14.7"
"1497839939","42905.11041","69.4","14.7"
"1497839940","42905.11042","69.4","14.7"
"1497839941","42905.11043","69.4","14.7"
"1497839942","42905.11044","69.4","14.7"
"1497839943","42905.11045","69.4","14.7"
"1497839944","42905.11046","69.4","14.7"
"1497839945","42905.11047","69.4","14.7"
"1497839946","42905.11049","69.3","14.7"
"1497839947","42905.1105","69.3","14.7"
"1497839948","42905.11051","69.3","14.7"
"1497839949","42905.11052","69.3","14.7"
"1497839950","42905.11053","69.3","14.7"
"1497839951","42905.11054","69.3","14.7"
"1497839952","42905.11056","69.3","14.7"
"1497839953","42905.11057","69.3","14.7"
"1497839954","42905.11058","69.3","14.7"
"1497839955","42905.11059","69.3","14.7"
"1497839956","42905.1106","69.3","14.7"
"1497839957","42905.11061","69.3","14.7"
"1497839958","42905.11063","69.3","14.7"
"1497839959","42905.11064","69.3","14.7"
"1497839960","42905.11065","69.3","14.7"
"1497839961","42905.11066","69.3","14.7"
"1497839962","42905.11067","69.3","14.7"
"1497839963","42905.11068","69.3","14.7"
"1497839964","42905.11069","69.3","14.7"
"1497839965","42905.11071","69.3","14.7"
"1497839966","42905.11072","69.3","14.7"
"1497839967","42905.11073","69.3","14.7"
"1497839968","42905.11074","69.4","14.7"
"1497839969","42905.11075","69.4","14.7"
"1497839970","42905.11076","69.4","14.7"
"1497839971","42905.11078","69.4","14.7"
"1497839972","42905.11079","69.4","14.7"
"1497839973","42905.1108","69.4","14.7"
"1497839974","42905.11081","69.4","14.7"
"1497839975","42905.11082","69.4","14.7"
"1497839976","42905.11083","69.4","14.7"
"1497839977","42905.11084","69.4","14.7"
"1497839978","42905.11086","69.4","14.7"
"1497839979","42905.11087","69.5","14.7"
"1497839980","42905.11088","69.5","14.7"
"1497839981","42905.11089","69.5","14.7"
"1497839982","42905.1109","69.5","14.7"
"1497839983","42905.11091","69.5","14.7"
"1497839984","42905.11093","69.5","14.7"
"1497839985","42905.11094","69.5","14.7"
"1497839986","42905.11095","69.4","14.7"
"1497839987","42905.11096","69.4","14.7"
"1497839988","42905.11097","69.4","14.7"
"1497839989","42905.11098","69.4","14.7"
"1497839990","42905.111","69.4","14.7"
"1497839991","42905.11101","69.4","14.7"
"1497839992","42905.11102","69.4","14.7"
"1497839993","42905.11103","69.5","14.7"
"1497839994","42905.11104","69.5","14.7"
"1497839995","42905.11105","69.5","14.7"
"1497839996","42905.11106","69.5","14.7"
"1497839997","42905.11108","69.5","14.7"
"1497839998","42905.11109","69.5","14.7"
"1497839999","42905.1111","69.5","14.7"
"1497840000","42905.11111","69.5","14.7"
"1497840001","42905.11112","69.5","14.7"
"1497840002","42905.11113","69.5","14.7"
"1497840003","42905.11115","69.5","14.7"
"1497840004","42905.11116","69.5","14.7"
"1497840005","42905.11117","69.5","14.7"
"1497840006","42905.11118","69.5","14.7"
"1497840007","42905.11119","69.5","14.7"
"1497840008","42905.1112","69.5","14.7"
"1497840009","42905.11122","69.5","14.7"
"1497840010","42905.11123","69.5","14.7"
"1497840011","42905.11124","69.5","14.7"
"1497840012","42905.11125","69.5","14.7"
"1497840013","42905.11126","69.5","14.7"
"1497840014","42905.11127","69.5","14.7"
"1497840015","42905.11128","69.5","14.7"
"1497840016","42905.1113","69.5","14.7"
"1497840017","42905.11131","69.5","14.7"
"1497840018","42905.11132","69.5","14.7"
"1497840019","42905.11133","69.5","14.7"
"1497840020","42905.11134","69.5","14.7"
"1497840021","42905.11135","69.5","14.7"
"1497840022","42905.11137","69.5","14.7"
"1497840023","42905.11138","69.5","14.7"
"1497840024","42905.11139","69.5","14.7"
"1497840025","42905.1114","69.5","14.7"
"1497840026","42905.11141","69.5","14.7"
"1497840027","42905.11142","69.5","14.7"
"1497840028","42905.11144","69.5","14.7"
"1497840029","42905.11145","69.5","14.7"
"1497840030","42905.11146","69.5","14.7"
"1497840031","42905.11147","69.5","14.7"
"1497840032","42905.11148","69.5","14.7"
"1497840033","42905.11149","69.5","14.7"
"1497840034","42905.1115","69.5","14.7"
"1497840035","42905.11152","69.5","14.7"
"1497840036","42905.11153","69.5","14.7"
"1497840037","42905.11154","69.5","14.7"
"1497840038","42905.11155","69.5","14.7"
"1497840039","42905.11156","69.5","14.7"
"1497840040","42905.11157","69.5","14.7"
"1497840041","42905.11159","69.5","14.7"
"1497840042","42905.1116","69.5","14.7"
"1497840043","42905.11161","69.5","14.7"
"1497840044","42905.11162","69.5","14.7"
"1497840045","42905.11163","69.5","14.7"
"1497840046","42905.11164","69.5","14.7"
"1497840047","42905.11166","69.5","14.7"
"1497840048","42905.11167","69.5","14.7"
"1497840049","42905.11168","69.4","14.7"
"1497840050","42905.11169","69.4","14.7"
"1497840051","42905.1117","69.5","14.7"
"1497840052","42905.11171","69.5","14.7"
"1497840053","42905.11172","69.5","14.7"
"1497840054","42905.11174","69.5","14.7"
"1497840055","42905.11175","69.5","14.7"
"1497840056","42905.11176","69.5","14.7"
"1497840057","42905.11177","69.5","14.7"
"1497840058","42905.11178","69.5","14.7"
"1497840059","42905.11179","69.5","14.7"
"1497840060","42905.11181","69.5","14.7"
"1497840061","42905.11182","69.5","14.7"
"1497840062","42905.11183","69.5","14.7"
"1497840063","42905.11184","69.5","14.7"
"1497840064","42905.11185","69.5","14.7"
"1497840065","42905.11186","69.5","14.7"
"1497840066","42905.11188","69.5","14.7"
"1497840067","42905.11189","69.5","14.7"
"1497840068","42905.1119","69.4","14.7"
"1497840069","42905.11191","69.4","14.7"
"1497840070","42905.11192","69.4","14.7"
"1497840071","42905.11193","69.4","14.7"
"1497840072","42905.11194","69.4","14.7"
"1497840073","42905.11196","69.4","14.7"
"1497840074","42905.11197","69.4","14.7"
"1497840075","42905.11198","69.4","14.7"
"1497840076","42905.11199","69.4","14.7"
"1497840077","42905.112","69.4","14.7"
"1497840078","42905.11201","69.4","14.7"
"1497840079","42905.11203","69.4","14.7"
"1497840080","42905.11204","69.4","14.7"
"1497840081","42905.11205","69.4","14.7"
"1497840082","42905.11206","69.4","14.7"
"1497840083","42905.11207","69.4","14.7"
"1497840084","42905.11208","69.4","14.7"
"1497840085","42905.11209","69.4","14.7"
"1497840086","42905.11211","69.4","14.7"
"1497840087","42905.11212","69.4","14.7"
"1497840088","42905.11213","69.4","14.7"
"1497840089","42905.11214","69.4","14.7"
"1497840090","42905.11215","69.4","14.7"
"1497840091","42905.11216","69.4","14.7"
"1497840092","42905.11218","69.4","14.7"
"1497840093","42905.11219","69.4","14.7"
"1497840094","42905.1122","69.4","14.7"
"1497840095","42905.11221","69.3","14.7"
"1497840096","42905.11222","69.3","14.7"
"1497840097","42905.11223","69.3","14.7"
"1497840098","42905.11225","69.3","14.7"
"1497840099","42905.11226","69.3","14.7"
"1497840100","42905.11227","69.3","14.7"
"1497840101","42905.11228","69.3","14.7"
"1497840102","42905.11229","69.3","14.7"
"1497840103","42905.1123","69.3","14.7"
"1497840104","42905.11231","69.3","14.7"
"1497840105","42905.11233","69.3","14.7"
"1497840106","42905.11234","69.3","14.7"
"1497840107","42905.11235","69.3","14.7"
"1497840108","42905.11236","69.3","14.7"
"1497840109","42905.11237","69.3","14.7"
"1497840110","42905.11238","69.3","14.7"
"1497840111","42905.1124","69.3","14.7"
"1497840112","42905.11241","69.3","14.7"
"1497840113","42905.11242","69.3","14.7"
"1497840114","42905.11243","69.3","14.7"
"1497840115","42905.11244","69.3","14.7"
"1497840116","42905.11245","69.3","14.7"
"1497840117","42905.11247","69.3","14.7"
"1497840118","42905.11248","69.4","14.7"
"1497840119","42905.11249","69.4","14.7"
"1497840120","42905.1125","69.4","14.7"
"1497840121","42905.11251","69.4","14.7"
"1497840122","42905.11252","69.4","14.7"
"1497840123","42905.11253","69.4","14.7"
"1497840124","42905.11255","69.4","14.7"
"1497840125","42905.11256","69.4","14.7"
"1497840126","42905.11257","69.4","14.7"
"1497840127","42905.11258","69.4","14.7"
"1497840128","42905.11259","69.4","14.7"
"1497840129","42905.1126","69.4","14.7"
"1497840130","42905.11262","69.4","14.7"
"1497840131","42905.11263","69.4","14.7"
"1497840132","42905.11264","69.4","14.7"
"1497840133","42905.11265","69.4","14.7"
"1497840134","42905.11266","69.4","14.7"
"1497840135","42905.11267","69.4","14.7"
"1497840136","42905.11269","69.3","14.7"
"1497840137","42905.1127","69.3","14.7"
"1497840138","42905.11271","69.3","14.7"
"1497840139","42905.11272","69.3","14.7"
"1497840140","42905.11273","69.3","14.7"
"1497840141","42905.11274","69.3","14.7"
"1497840142","42905.11275","69.3","14.7"
"1497840143","42905.11277","69.3","14.7"
"1497840144","42905.11278","69.3","14.7"
"1497840145","42905.11279","69.3","14.7"
"1497840146","42905.1128","69.3","14.7"
"1497840147","42905.11281","69.3","14.7"
"1497840148","42905.11282","69.3","14.7"
"1497840149","42905.11284","69.3","14.7"
"1497840150","42905.11285","69.4","14.7"
"1497840151","42905.11286","69.4","14.7"
"1497840152","42905.11287","69.4","14.7"
"1497840153","42905.11288","69.4","14.7"
"1497840154","42905.11289","69.4","14.7"
"1497840155","42905.11291","69.4","14.7"
"1497840156","42905.11292","69.4","14.7"
"1497840157","42905.11293","69.4","14.7"
"1497840158","42905.11294","69.4","14.7"
"1497840159","42905.11295","69.3","14.7"
"1497840160","42905.11296","69.3","14.7"
"1497840161","42905.11297","69.3","14.7"
"1497840162","42905.11299","69.3","14.7"
"1497840163","42905.113","69.3","14.7"
"1497840164","42905.11301","69.3","14.7"
"1497840165","42905.11302","69.3","14.7"
"1497840166","42905.11303","69.3","14.7"
"1497840167","42905.11304","69.3","14.7"
"1497840168","42905.11306","69.3","14.7"
"1497840169","42905.11307","69.3","14.7"
"1497840170","42905.11308","69.3","14.7"
"1497840171","42905.11309","69.2","14.7"
"1497840172","42905.1131","69.2","14.7"
"1497840173","42905.11311","69.2","14.7"
"1497840174","42905.11313","69.2","14.7"
"1497840175","42905.11314","69.2","14.7"
"1497840176","42905.11315","69.2","14.7"
"1497840177","42905.11316","69.3","14.7"
"1497840178","42905.11317","69.3","14.7"
"1497840179","42905.11318","69.2","14.7"
"1497840180","42905.11319","69.2","14.7"
"1497840181","42905.11321","69.2","14.7"
"1497840182","42905.11322","69.2","14.7"
"1497840183","42905.11323","69.2","14.7"
"1497840184","42905.11324","69.3","14.7"
"1497840185","42905.11325","69.3","14.7"
"1497840186","42905.11326","69.3","14.7"
"1497840187","42905.11328","69.3","14.7"
"1497840188","42905.11329","69.3","14.7"
"1497840189","42905.1133","69.3","14.7"
"1497840190","42905.11331","69.3","14.7"
"1497840191","42905.11332","69.3","14.7"
"1497840192","42905.11333","69.3","14.7"
"1497840193","42905.11334","69.2","14.6"
"1497840194","42905.11336","69.2","14.6"
"1497840195","42905.11337","69.3","14.7"
"1497840196","42905.11338","69.3","14.7"
"1497840197","42905.11339","69.3","14.7"
"1497840198","42905.1134","69.3","14.7"
"1497840199","42905.11341","69.3","14.7"
"1497840200","42905.11343","69.3","14.7"
"1497840201","42905.11344","69.3","14.7"
"1497840202","42905.11345","69.3","14.7"
"1497840203","42905.11346","69.3","14.7"
"1497840204","42905.11347","69.3","14.7"
"1497840205","42905.11348","69.3","14.7"
"1497840207","42905.11351","69.3","14.7"
"1497840208","42905.11352","69.3","14.7"
"1497840209","42905.11353","69.3","14.7"
"1497840210","42905.11354","69.3","14.7"
"1497840211","42905.11355","69.3","14.7"
"1497840212","42905.11356","69.3","14.7"
"1497840213","42905.11358","69.3","14.7"
"1497840214","42905.11359","69.3","14.7"
"1497840215","42905.1136","69.3","14.7"
"1497840216","42905.11361","69.3","14.7"
"1497840217","42905.11362","69.3","14.7"
"1497840218","42905.11363","69.3","14.7"
"1497840219","42905.11365","69.2","14.6"
"1497840220","42905.11366","69.2","14.6"
"1497840221","42905.11367","69.2","14.6"
"1497840222","42905.11368","69.4","14.7"
"1497840223","42905.11369","69.4","14.7"
"1497840224","42905.1137","69.4","14.7"
"1497840225","42905.11372","69.4","14.7"
"1497840226","42905.11373","69.4","14.7"
"1497840227","42905.11374","69.4","14.7"
"1497840228","42905.11375","69.4","14.7"
"1497840229","42905.11376","69.4","14.7"
"1497840230","42905.11377","69.4","14.7"
"1497840231","42905.11378","69.4","14.7"
"1497840232","42905.1138","69.4","14.7"
"1497840233","42905.11381","69.4","14.7"
"1497840234","42905.11382","69.4","14.7"
"1497840235","42905.11383","69.3","14.6"
"1497840236","42905.11384","69.3","14.6"
"1497840237","42905.11385","69.3","14.6"
"1497840238","42905.11387","69.5","14.7"
"1497840239","42905.11388","69.5","14.7"
"1497840240","42905.11389","69.5","14.7"
"1497840241","42905.1139","69.5","14.7"
"1497840242","42905.11391","69.5","14.7"
"1497840243","42905.11392","69.5","14.7"
"1497840244","42905.11394","69.5","14.7"
"1497840245","42905.11395","69.5","14.7"
"1497840246","42905.11396","69.5","14.7"
"1497840247","42905.11397","69.5","14.7"
"1497840248","42905.11398","69.5","14.7"
"1497840249","42905.11399","69.5","14.7"
"1497840250","42905.114","69.5","14.7"
"1497840251","42905.11402","69.5","14.7"
"1497840252","42905.11403","69.5","14.7"
"1497840253","42905.11404","69.5","14.7"
"1497840254","42905.11405","69.4","14.6"
"1497840255","42905.11406","69.4","14.6"
"1497840256","42905.11407","69.5","14.7"
"1497840257","42905.11409","69.5","14.7"
"1497840258","42905.1141","69.4","14.6"
"1497840259","42905.11411","69.4","14.6"
"1497840260","42905.11412","69.5","14.7"
"1497840261","42905.11413","69.5","14.7"
"1497840262","42905.11414","69.5","14.7"
"1497840263","42905.11416","69.5","14.7"
"1497840264","42905.11417","69.5","14.7"
"1497840265","42905.11418","69.5","14.7"
"1497840266","42905.11419","69.5","14.7"
"1497840267","42905.1142","69.5","14.7"
"1497840268","42905.11421","69.5","14.7"
"1497840269","42905.11422","69.5","14.7"
"1497840270","42905.11424","69.5","14.7"
"1497840271","42905.11425","69.5","14.7"
"1497840272","42905.11426","69.5","14.7"
"1497840273","42905.11427","69.4","14.7"
"1497840274","42905.11428","69.4","14.7"
"1497840275","42905.11429","69.5","14.7"
"1497840276","42905.11431","69.5","14.7"
"1497840277","42905.11432","69.5","14.7"
"1497840278","42905.11433","69.5","14.7"
"1497840279","42905.11434","69.4","14.6"
"1497840280","42905.11435","69.4","14.6"
"1497840281","42905.11436","69.5","14.7"
"1497840282","42905.11438","69.5","14.7"
"1497840283","42905.11439","69.5","14.7"
"1497840284","42905.1144","69.5","14.7"
"1497840285","42905.11441","69.5","14.7"
"1497840286","42905.11442","69.4","14.6"
"1497840287","42905.11443","69.4","14.6"
"1497840288","42905.11444","69.5","14.7"
"1497840289","42905.11446","69.5","14.7"
"1497840290","42905.11447","69.5","14.7"
"1497840291","42905.11448","69.5","14.7"
"1497840292","42905.11449","69.5","14.7"
"1497840293","42905.1145","69.5","14.7"
"1497840294","42905.11451","69.5","14.7"
"1497840295","42905.11453","69.5","14.7"
"1497840296","42905.11454","69.5","14.7"
"1497840297","42905.11455","69.4","14.7"
"1497840298","42905.11456","69.4","14.7"
"1497840299","42905.11457","69.4","14.7"
"1497840300","42905.11458","69.4","14.7"
"1497840301","42905.11459","69.4","14.7"
"1497840302","42905.11461","69.4","14.7"
"1497840303","42905.11462","69.4","14.7"
"1497840304","42905.11463","69.4","14.7"
"1497840305","42905.11464","69.4","14.7"
"1497840306","42905.11465","69.4","14.7"
"1497840307","42905.11466","69.4","14.7"
"1497840308","42905.11468","69.4","14.7"
"1497840309","42905.11469","69.4","14.7"
"1497840310","42905.1147","69.2","14.6"
"1497840311","42905.11471","69.2","14.6"
"1497840312","42905.11472","69.2","14.6"
"1497840313","42905.11473","69.3","14.7"
"1497840314","42905.11475","69.3","14.7"
"1497840315","42905.11476","69.3","14.7"
"1497840316","42905.11477","69.3","14.7"
"1497840317","42905.11478","69.3","14.7"
"1497840318","42905.11479","69.3","14.7"
"1497840319","42905.1148","69.3","14.7"
"1497840320","42905.11481","69.3","14.7"
"1497840321","42905.11483","69.3","14.7"
"1497840322","42905.11484","69.3","14.7"
"1497840323","42905.11485","69.3","14.7"
"1497840324","42905.11486","69.3","14.7"
"1497840325","42905.11487","69.3","14.7"
"1497840326","42905.11488","69.3","14.7"
"1497840327","42905.1149","69.3","14.7"
"1497840328","42905.11491","69.3","14.7"
"1497840329","42905.11492","69.3","14.7"
"1497840330","42905.11493","69.3","14.7"
"1497840331","42905.11494","69.3","14.7"
"1497840332","42905.11495","69.3","14.7"
"1497840333","42905.11497","69.3","14.7"
"1497840334","42905.11498","69.3","14.7"
"1497840335","42905.11499","69.3","14.7"
"1497840336","42905.115","69.3","14.7"
"1497840337","42905.11501","69.3","14.7"
"1497840338","42905.11502","69.3","14.7"
"1497840339","42905.11503","69.3","14.7"
"1497840340","42905.11505","69.3","14.7"
"1497840341","42905.11506","69.3","14.7"
"1497840342","42905.11507","69.3","14.7"
"1497840343","42905.11508","69.2","14.6"
"1497840344","42905.11509","69.2","14.6"
"1497840345","42905.1151","69.3","14.7"
"1497840346","42905.11512","69.3","14.7"
"1497840347","42905.11513","69.3","14.7"
"1497840348","42905.11514","69.3","14.7"
"1497840349","42905.11515","69.3","14.7"
"1497840350","42905.11516","69.3","14.7"
"1497840351","42905.11517","69.3","14.7"
"1497840352","42905.11519","69.4","14.7"
"1497840353","42905.1152","69.4","14.7"
"1497840354","42905.11521","69.4","14.7"
"1497840355","42905.11522","69.4","14.7"
"1497840356","42905.11523","69.3","14.7"
"1497840357","42905.11524","69.3","14.7"
"1497840358","42905.11525","69.3","14.7"
"1497840359","42905.11527","69.3","14.7"
"1497840360","42905.11528","69.3","14.7"
"1497840361","42905.11529","69.3","14.7"
"1497840362","42905.1153","69.3","14.7"
"1497840363","42905.11531","69.3","14.7"
"1497840364","42905.11532","69.3","14.7"
"1497840365","42905.11534","69.2","14.6"
"1497840366","42905.11535","69.2","14.6"
"1497840367","42905.11536","69.2","14.7"
"1497840368","42905.11537","69.2","14.7"
"1497840369","42905.11538","69.2","14.7"
"1497840370","42905.11539","69.2","14.7"
"1497840371","42905.11541","69.2","14.7"
"1497840372","42905.11542","69.2","14.7"
"1497840373","42905.11543","69.2","14.7"
"1497840374","42905.11544","69.2","14.7"
"1497840375","42905.11545","69.2","14.7"
"1497840376","42905.11546","69.2","14.7"
"1497840377","42905.11547","69.2","14.7"
"1497840378","42905.11549","69.2","14.7"
"1497840379","42905.1155","69.2","14.7"
"1497840380","42905.11551","69.3","14.7"
"1497840381","42905.11552","69.3","14.7"
"1497840382","42905.11553","69.3","14.7"
"1497840383","42905.11554","69.3","14.7"
"1497840384","42905.11556","69.3","14.7"
"1497840385","42905.11557","69.3","14.7"
"1497840386","42905.11558","69.2","14.6"
"1497840387","42905.11559","69.2","14.6"
"1497840388","42905.1156","69.3","14.7"
"1497840389","42905.11561","69.3","14.7"
"1497840390","42905.11563","69.3","14.7"
"1497840391","42905.11564","69.3","14.7"
"1497840392","42905.11565","69.3","14.7"
"1497840393","42905.11566","69.2","14.7"
"1497840394","42905.11567","69.2","14.7"
"1497840395","42905.11568","69.3","14.7"
"1497840396","42905.11569","69.3","14.7"
"1497840397","42905.11571","69.2","14.6"
"1497840398","42905.11572","69.2","14.6"
"1497840399","42905.11573","69.2","14.7"
"1497840400","42905.11574","69.2","14.7"
"1497840401","42905.11575","69.2","14.7"
"1497840402","42905.11576","69.2","14.7"
"1497840403","42905.11578","69.2","14.7"
"1497840404","42905.11579","69.2","14.7"
"1497840405","42905.1158","69.2","14.7"
"1497840406","42905.11581","69.2","14.7"
"1497840407","42905.11582","69.2","14.7"
"1497840408","42905.11583","69.2","14.7"
"1497840409","42905.11584","69.2","14.7"
"1497840410","42905.11586","69.2","14.6"
"1497840411","42905.11587","69.2","14.6"
"1497840412","42905.11588","69.2","14.7"
"1497840413","42905.11589","69.2","14.7"
"1497840414","42905.1159","69.2","14.7"
"1497840415","42905.11591","69.2","14.7"
"1497840416","42905.11593","69.2","14.7"
"1497840417","42905.11594","69.2","14.7"
"1497840418","42905.11595","69.2","14.7"
"1497840419","42905.11596","69.2","14.7"
"1497840420","42905.11597","69.2","14.7"
"1497840421","42905.11598","69.2","14.7"
"1497840422","42905.116","69.2","14.7"
"1497840423","42905.11601","69.2","14.7"
"1497840424","42905.11602","69.2","14.7"
"1497840425","42905.11603","69.2","14.7"
"1497840426","42905.11604","69.2","14.7"
"1497840427","42905.11605","69.2","14.7"
"1497840428","42905.11606","69.2","14.7"
"1497840429","42905.11608","69.2","14.6"
"1497840430","42905.11609","69.2","14.6"
"1497840431","42905.1161","69.3","14.7"
"1497840432","42905.11611","69.3","14.7"
"1497840433","42905.11612","69.3","14.7"
"1497840434","42905.11613","69.3","14.7"
"1497840435","42905.11615","69.3","14.7"
"1497840436","42905.11616","69.3","14.7"
"1497840437","42905.11617","69.3","14.7"
"1497840438","42905.11618","69.3","14.7"
"1497840439","42905.11619","69.3","14.7"
"1497840440","42905.1162","69.3","14.7"
"1497840441","42905.11622","69.3","14.7"
"1497840442","42905.11623","69.4","14.7"
"1497840443","42905.11624","69.4","14.7"
"1497840444","42905.11625","69.4","14.7"
"1497840445","42905.11626","69.4","14.7"
"1497840446","42905.11627","69.4","14.7"
"1497840447","42905.11628","69.4","14.7"
"1497840448","42905.1163","69.4","14.7"
"1497840449","42905.11631","69.4","14.7"
"1497840450","42905.11632","69.4","14.7"
"1497840451","42905.11633","69.4","14.7"
"1497840452","42905.11634","69.4","14.7"
"1497840453","42905.11635","69.4","14.7"
"1497840454","42905.11637","69.3","14.6"
"1497840455","42905.11638","69.3","14.6"
"1497840456","42905.11639","69.4","14.7"
"1497840457","42905.1164","69.4","14.7"
"1497840458","42905.11641","69.3","14.7"
"1497840459","42905.11642","69.3","14.7"
"1497840460","42905.11644","69.3","14.7"
"1497840461","42905.11645","69.2","14.6"
"1497840462","42905.11646","69.2","14.6"
"1497840463","42905.11647","69.3","14.7"
"1497840464","42905.11648","69.3","14.7"
"1497840465","42905.11649","69.4","14.7"
"1497840466","42905.1165","69.4","14.7"
"1497840467","42905.11652","69.3","14.7"
"1497840468","42905.11653","69.3","14.7"
"1497840469","42905.11654","69.3","14.7"
"1497840470","42905.11655","69.3","14.7"
"1497840471","42905.11656","69.3","14.7"
"1497840472","42905.11657","69.2","14.6"
"1497840473","42905.11659","69.2","14.6"
"1497840474","42905.1166","69.3","14.7"
"1497840475","42905.11661","69.3","14.7"
"1497840476","42905.11662","69.3","14.7"
"1497840477","42905.11663","69.3","14.7"
"1497840478","42905.11664","69.3","14.7"
"1497840479","42905.11666","69.3","14.7"
"1497840480","42905.11667","69.3","14.7"
"1497840481","42905.11668","69.3","14.7"
"1497840482","42905.11669","69.3","14.7"
"1497840483","42905.1167","69.3","14.7"
"1497840484","42905.11671","69.3","14.7"
"1497840485","42905.11672","69.3","14.7"
"1497840486","42905.11674","69.3","14.7"
"1497840487","42905.11675","69.3","14.7"
"1497840488","42905.11676","69.3","14.7"
"1497840489","42905.11677","69.3","14.7"
"1497840490","42905.11678","69.3","14.7"
"1497840491","42905.11679","69.3","14.7"
"1497840492","42905.11681","69.3","14.7"
"1497840493","42905.11682","69.3","14.7"
"1497840494","42905.11683","69.3","14.7"
"1497840495","42905.11684","69.3","14.7"
"1497840496","42905.11685","69.3","14.7"
"1497840497","42905.11686","69.3","14.7"
"1497840498","42905.11688","69.3","14.7"
"1497840499","42905.11689","69.3","14.7"
"1497840500","42905.1169","69.3","14.7"
"1497840501","42905.11691","69.3","14.7"
"1497840502","42905.11692","69.4","14.7"
"1497840503","42905.11693","69.4","14.7"
"1497840504","42905.11694","69.3","14.6"
"1497840505","42905.11696","69.3","14.6"
"1497840506","42905.11697","69.4","14.7"
"1497840507","42905.11698","69.4","14.7"
"1497840508","42905.11699","69.3","14.7"
"1497840509","42905.117","69.3","14.7"
"1497840510","42905.11701","69.3","14.7"
"1497840511","42905.11703","69.3","14.7"
"1497840512","42905.11704","69.3","14.7"
"1497840513","42905.11705","69.3","14.7"
"1497840514","42905.11706","69.3","14.7"
"1497840515","42905.11707","69.4","14.7"
"1497840516","42905.11708","69.4","14.7"
"1497840517","42905.11709","69.2","14.6"
"1497840518","42905.11711","69.2","14.6"
"1497840519","42905.11712","69.3","14.7"
"1497840520","42905.11713","69.3","14.7"
"1497840521","42905.11714","69.3","14.7"
"1497840522","42905.11715","69.3","14.7"
"1497840523","42905.11716","69.3","14.7"
"1497840524","42905.11718","69.3","14.7"
"1497840525","42905.11719","69.3","14.7"
"1497840526","42905.1172","69.3","14.7"
"1497840527","42905.11721","69.3","14.7"
"1497840528","42905.11722","69.3","14.7"
"1497840529","42905.11723","69.3","14.7"
"1497840530","42905.11725","69.3","14.7"
"1497840531","42905.11726","69.3","14.7"
"1497840532","42905.11727","69.3","14.7"
"1497840533","42905.11728","69.3","14.7"
"1497840534","42905.11729","69.3","14.7"
"1497840535","42905.1173","69.3","14.7"
"1497840536","42905.11731","69.3","14.7"
"1497840537","42905.11733","69.3","14.7"
"1497840538","42905.11734","69.3","14.7"
"1497840539","42905.11735","69.3","14.7"
"1497840540","42905.11736","69.3","14.7"
"1497840541","42905.11737","69.3","14.7"
"1497840542","42905.11738","69.3","14.7"
"1497840543","42905.1174","69.3","14.7"
"1497840544","42905.11741","69.3","14.7"
"1497840545","42905.11742","69.3","14.7"
"1497840546","42905.11743","69.3","14.7"
"1497840547","42905.11744","69.3","14.7"
"1497840548","42905.11745","69.3","14.7"
"1497840549","42905.11747","69.2","14.6"
"1497840550","42905.11748","69.2","14.6"
"1497840551","42905.11749","69.3","14.7"
"1497840552","42905.1175","69.3","14.7"
"1497840553","42905.11751","69.3","14.7"
"1497840554","42905.11752","69.3","14.7"
"1497840555","42905.11753","69.4","14.7"
"1497840556","42905.11755","69.4","14.7"
"1497840557","42905.11756","69.4","14.7"
"1497840558","42905.11757","69.4","14.7"
"1497840559","42905.11758","69.4","14.7"
"1497840560","42905.11759","69.3","14.7"
